section,company,date,ref,stage,status,party,vehicle_no,transporter,destination,item_or_doc,qty,uom,litres,hours,days,count,verified,evidence,note
OVERHANG_DAY,JIVO_OIL,2026-08-30,,,,,,,,,,,0,,,0,VERIFIED,"GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA OINV/INV1 WhsCode IN (BH-BT,BH-PF)",litres INVOICED OUT OF BH-BT/BH-PF but the truck had not yet left the gate on that date. SAP OITW.OnHand had already removed all of it. 30 Aug reads 0 only because todays outstanding bills have no departure timestamp yet - see PENDING_NOW.
OVERHANG_SUMMARY,JIVO_OIL,2026-08,,,,,,,,,,,83212,,,390,VERIFIED,derived from OVERHANG_DAY,"MEAN daily overhang. median 81,552 L, MAX 168,791 L on 2026-08-12. Against the 162,659 L of ""free space"" computed from OnHand: mean = 51%, peak = 104%."
PENDING_NOW,JIVO_OIL,2026-08-03,626080114,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.0,,27,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-04,626080126,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,0.5,,26,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-05,626080162,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,1.0,,25,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-05,626080147,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,25,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-05,626080149,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,25,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-05,626080163,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,6.0,,25,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-06,626080184,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,3.0,,24,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-06,626080173,,no departure recorded,RAVINDER SINGH SHUNTY JWPL0035,,,,,,,5.0,,24,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-08,626080219,,no departure recorded,KASAULI HOSPITALITY SERVICES PRIVATE LIMITED,,,,,,,2.0,,22,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-08,626080205,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.5,,22,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-08,626080216,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,22,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-10,626080242,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,1.0,,20,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-10,626080231,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.0,,20,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-10,626080279,,no departure recorded,THE AREA MANAGER CANTEEN STORE DEPARTMENT,,,,,,,5.0,,20,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-11,626080313,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.0,,19,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-11,626080310,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,19,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-11,626080312,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,6.0,,19,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-11,626080299,,no departure recorded,HIMJYOTI TRADERS,,,,,,,2400.0,,19,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-12,626080344,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.0,,18,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-12,626080349,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.0,,18,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-12,626080327,,no departure recorded,ZIYAUL HAQUE DELHI,,,,,,,10.0,,18,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-12,626080338,,no departure recorded,JIVO MART PVT LTD,,,,,,,555.6,,18,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-14,626080369,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,4.0,,16,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-14,626080368,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,16,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-17,626080377,,no departure recorded,JIVO MART PVT LTD,,,,,,,2880.0,,13,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-18,626080398,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,10.0,,12,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-18,626080387,,no departure recorded,BALAJI MARKETING AND SUPPLY CHAIN PRIVATE LIMITED AAJCB8424H,,,,,,,4300.0,,12,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-18,626080388,,no departure recorded,BALAJI MARKETING AND SUPPLY CHAIN PRIVATE LIMITED AAJCB8424H,,,,,,,5400.0,,12,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-19,626080402,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,11,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-19,626080413,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,7.0,,11,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-19,626080415,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,7.0,,11,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-19,626080407,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,18.5,,11,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-19,626080423,,no departure recorded,JIVO MART PVT LTD,,,,,,,8000.0,,11,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-21,626080450,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,3.0,,9,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-21,626080457,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,9,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080465,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080481,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,4.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080464,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080467,,no departure recorded,KULPREET SINGH IMPREST JWPL1364,,,,,,,5.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080482,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080478,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,7.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080483,,no departure recorded,JIVO MART PVT LTD,,,,,,,8000.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-22,626080485,,no departure recorded,JIVO MART PVT LTD,,,,,,,8000.0,,8,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-24,626080504,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,2.0,,6,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-24,626080505,,no departure recorded,HARPREET SINGH CASH SALE,,,,,,,5.0,,6,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-24,626080490,,no departure recorded,BRIJ LAL DURGA DASS,,,,,,,1320.0,,6,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
PENDING_NOW,JIVO_OIL,2026-08-24,626080501,,no departure recorded,BRIJ LAL SOHAN LAL,,,,,,,5000.0,,6,,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1 + GET /warehouse/bst/ + HANA,invoiced out of BH-BT/BH-PF in Aug with NO gate-out and NO BST dispatch. Age <=4 d = genuinely still standing; older = almost certainly gone physically and never closed in the app.
