section,company,date,ref,entry_type,status,party,vehicle_no,po_or_doc,item_code,item_name,qty,uom,value_inr,metric,value,unit,in_sap,lag_days,evidence,note
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T08:10,GE-2026-3957,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01LAB5238,220826059,PM0000053,HDPE BOTTLE 5 LTR,3750.0,PCS,,qc_status,ACCEPTED,,yes 2026086794,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=100000.0 short=96250.0 invoice=744 qa_approved=2026-08-27 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T06:47,GE-2026-3113,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69G7585,220726072,PM0000053,HDPE BOTTLE 5 LTR,4425.0,PCS,,qc_status,ACCEPTED,,yes 2026086819,2,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=35000.0 short=30575.0 invoice=515/26-27 qa_approved=2026-08-27 grpo_created=2026-08-29 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T06:47,GE-2026-3113,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69G7585,220826127,PM0000468,CAPS 5 LTR GREEN,4425.0,PCS,,qc_status,ACCEPTED,,yes 2026086819,2,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=30000.0 short=25575.0 invoice=515/26-27 qa_approved=2026-08-27 grpo_created=2026-08-29 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T04:45,GE-2026-9885,RAW_MATERIAL,COMPLETED,VAISHNODEVI REFOILS & SOLVEX PRIVATE LIMITED,RJ47GA8856,220826069,RM0000003,MUSTARD LOOSE OIL,39.91,MTS,,qc_status,ACCEPTED,,yes 2026086814,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=120.0 short=80.09 invoice=VRSPL/2627/1417 qa_approved=2026-08-29 grpo_created=2026-08-27 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T04:34,GE-2026-1705,RAW_MATERIAL,COMPLETED,AG POLY PACKS PVT LTD,UP14HT1643,220526115,PM0000053,HDPE BOTTLE 5 LTR,3876.0,PCS,,qc_status,ACCEPTED,,yes 2026086816,2,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=50000.0 short=46124.0 invoice=902/27502138 qa_approved=2026-08-27 grpo_created=2026-08-29 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T04:34,GE-2026-1705,RAW_MATERIAL,COMPLETED,AG POLY PACKS PVT LTD,UP14HT1643,220526115,PM0000469,CAPS 5 LTR BROWN,3876.0,PCS,,qc_status,ACCEPTED,,yes 2026086816,2,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=16124.0 invoice=902/27502138 qa_approved=2026-08-27 grpo_created=2026-08-29 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T03:58,GE-2026-3295,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BV9556,220826055,RM0000025,SOYABEAN REFINED LOOSE OIL,39.05,MTS,,qc_status,ACCEPTED,,yes 2026086812,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=460.95 invoice=192426062257 qa_approved=2026-08-27 grpo_created=2026-08-27 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T03:52,GE-2026-7359,RAW_MATERIAL,COMPLETED,A A ENTERPRISES,UP14ST3265,220526083,PM0000053,HDPE BOTTLE 5 LTR,2680.0,PCS,,qc_status,ACCEPTED,,yes 2026086815,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=30000.0 short=27320.0 invoice=100 qa_approved=2026-08-27 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-27T03:52,GE-2026-7359,RAW_MATERIAL,COMPLETED,A A ENTERPRISES,UP14ST3265,220526083,PM0000468,CAPS 5 LTR GREEN,2680.0,PCS,,qc_status,ACCEPTED,,yes 2026086815,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=15000.0 short=12320.0 invoice=100 qa_approved=2026-08-27 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T08:48,GE-2026-3687,RAW_MATERIAL,COMPLETED,BAL KRISHNA INDUSTRIES,DL1LAQ8495,220826087,PM0000053,HDPE BOTTLE 5 LTR,900.0,PCS,,qc_status,ACCEPTED,,yes 2026086795,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=10000.0 short=9100.0 invoice=26 qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T07:37,GE-2026-7884,RAW_MATERIAL,COMPLETED,DHANLAXMI EDIBLES PRIVATE LIMITED,RJ47GA8216,220826086,RM0000066,PEANUT OIL,41.66,MTS,,qc_status,ACCEPTED,,yes 2026086813,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=42.0 short=0.34 invoice=- qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T06:29,GE-2026-4021,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01LAB5238,220826059,PM0000468,CAPS 5 LTR GREEN,3750.0,PCS,,qc_status,ACCEPTED,,yes 2026086794,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=55000.0 short=51250.0 invoice=738 qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T06:29,GE-2026-4021,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01LAB5238,220826059,PM0000053,HDPE BOTTLE 5 LTR,3750.0,PCS,,qc_status,ACCEPTED,,yes 2026086761,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=100000.0 short=96250.0 invoice=738 qa_approved=2026-08-26 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T05:28,GE-2026-0241,RAW_MATERIAL,COMPLETED,BR AGROTECH LTD,HR38AC6567,220826016,PM0000194,PET BOTTLE 1 LTR 40 GMS,21168.0,PCS,,qc_status,ACCEPTED,,yes 2026086821,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=200000.0 short=178832.0 invoice=2633100585 qa_approved=2026-08-26 grpo_created=2026-08-29 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T05:28,GE-2026-0241,RAW_MATERIAL,COMPLETED,BR AGROTECH LTD,HR38AC6567,220826016,PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,18624.0,PCS,,qc_status,ACCEPTED,,yes 2026086821,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=200000.0 short=181376.0 invoice=2633100585 qa_approved=2026-08-26 grpo_created=2026-08-29 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:47,GE-2026-2198,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69F9114,220826037,PM0000411,CARTON 1 LTR 20 PCS PET 26GM,8220.0,PCS,,qc_status,ACCEPTED,,yes 2026086820,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=11780.0 invoice=1541 qa_approved=2026-08-26 grpo_created=2026-08-29 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:20,GE-2026-8011,RAW_MATERIAL,COMPLETED,TPAC PACKAGING INDIA PVT LTD II,UP11DT5901,220726022,PM0000251,PET BOTTLE 2 LTR 80 GMS YELLOW HANDLE,7056.0,PCS,,qc_status,ACCEPTED,,yes 2026086797,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=12944.0 invoice=2606000955 qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:15,GE-2026-3907,RAW_MATERIAL,COMPLETED,TPAC PACKAGING INDIA PVT LTD II,HR58C0783,220726021,PM0000851,PET BOTTLE 1 LTR 26 GM,42900.0,PCS,,qc_status,ACCEPTED,,yes 2026086778,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=600000.0 short=557100.0 invoice=2606000944 qa_approved=2026-08-26 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:02,GE-2026-2007,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,HR58E3618,220826014,PM0000835,TIN 5 LTR FP YELLOW MUSTARD OIL PRINTED,4153.0,PCS,,qc_status,ACCEPTED,,yes 2026086796,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=6000.0 short=1847.0 invoice=877 qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:02,GE-2026-2007,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,HR58E3618,220526032,PM0000395,TIN 5 LTR POMACE OLIVE SANO,1513.0,PCS,,qc_status,ACCEPTED,,yes 2026086796,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=18487.0 invoice=877 qa_approved=2026-08-27 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:02,GE-2026-2007,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,HR58E3618,220726005,PM0000896,TIN 200 ML PREMIUM OLIVE OIL,1000.0,PCS,,qc_status,ACCEPTED,,yes 2026086796,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=1000.0 short=0.0 invoice=877 qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:02,GE-2026-2007,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,HR58E3618,220726005,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,4993.0,PCS,,qc_status,ACCEPTED,,yes 2026086796,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=15007.0 invoice=877 qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T04:02,GE-2026-2007,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,HR58E3618,220826117,PM0000896,TIN 200 ML PREMIUM OLIVE OIL,577.0,PCS,,qc_status,ACCEPTED,,yes 2026086796,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=577.0 short=0.0 invoice=877 qa_approved=2026-08-26 grpo_created=2026-08-27 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T03:56,GE-2026-6230,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BX5999,220826044,RM0000003,MUSTARD LOOSE OIL,25.18,MTS,,qc_status,ACCEPTED,,yes 2026086828,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=250.0 short=224.82 invoice=190826027874 qa_approved=2026-08-28 grpo_created=2026-08-29 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-26T03:51,GE-2026-9557,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BX6999,220826055,RM0000025,SOYABEAN REFINED LOOSE OIL,39.09,MTS,,qc_status,ACCEPTED,,yes 2026086783,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=460.91 invoice=192426062043 qa_approved=2026-08-26 grpo_created=2026-08-26 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T13:09,GE-2026-3992,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BX7799,220826055,RM0000025,SOYABEAN REFINED LOOSE OIL,5.27,MTS,,qc_status,ACCEPTED,,yes 2026086759,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=494.73 invoice=192426061872 qa_approved=2026-08-26 grpo_created=2026-08-25 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T11:45,GE-2026-7412,RAW_MATERIAL,COMPLETED,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,HR69D3285,220826115,PM0000013,CARTON 5 LTR 4 PCS,9450.0,PCS,,qc_status,ACCEPTED,,yes 2026086777,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=15000.0 short=5550.0 invoice=1859 qa_approved=2026-08-26 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T08:42,GE-2026-6121,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01MA5590,220826059,PM0000469,CAPS 5 LTR BROWN,4350.0,PCS,,qc_status,ACCEPTED,,yes 2026086761,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=55000.0 short=50650.0 invoice=731 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T08:42,GE-2026-6121,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01MA5590,220826059,PM0000053,HDPE BOTTLE 5 LTR,4350.0,PCS,,qc_status,ACCEPTED,,yes 2026086761,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=100000.0 short=95650.0 invoice=731 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T08:37,GE-2026-2131,RAW_MATERIAL,COMPLETED,JOY PACK INDIA PVT LTD,DL1LAJ5917,220826113,PM0000884,SHRINK POF ROLL KG,907.2,KGS,,qc_status,ACCEPTED,,yes 2026086764,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=907.2 short=0.0 invoice=5743 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T08:18,GE-2026-3738,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69G6025,220626125,PM0000082,CARTON 5 LTR OLIVE 4 PCS,834.0,PCS,,qc_status,ACCEPTED,,yes 2026086779,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=7000.0 short=6166.0 invoice=1536 qa_approved=2026-08-26 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T08:18,GE-2026-3738,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69G6025,220626125,PM0000632,CARTON 5 LTR TIN OLIVE 4 PCS SANO,1812.0,PCS,,qc_status,ACCEPTED,,yes 2026086779,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=5000.0 short=3188.0 invoice=1536 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T08:18,GE-2026-3738,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69G6025,220626098,PM0000082,CARTON 5 LTR OLIVE 4 PCS,800.0,PCS,,qc_status,ACCEPTED,,yes 2026086779,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=2500.0 short=1700.0 invoice=1536 qa_approved=2026-08-26 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T08:18,GE-2026-3738,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69G6025,220626006,PM0000082,CARTON 5 LTR OLIVE 4 PCS,1581.0,PCS,,qc_status,ACCEPTED,,yes 2026086779,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=5000.0 short=3419.0 invoice=1536 qa_approved=2026-08-26 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T07:20,GE-2026-4458,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69E3143,220726072,PM0000053,HDPE BOTTLE 5 LTR,2430.0,PCS,,qc_status,ACCEPTED,,yes 2026086760,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=35000.0 short=32570.0 invoice=3143 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T07:20,GE-2026-4458,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69E3143,220726072,PM0000468,CAPS 5 LTR GREEN,2430.0,PCS,,qc_status,ACCEPTED,,yes 2026086760,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=17570.0 invoice=3143 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T06:04,GE-2026-4259,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BX7799,220826006,RM0000025,SOYABEAN REFINED LOOSE OIL,33.73,MTS,,qc_status,ACCEPTED,,yes 2026086782,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=466.27 invoice=192426061871 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T05:08,GE-2026-2150,RAW_MATERIAL,COMPLETED,TPAC PACKAGING INDIA PVT LTD II,HR67E8982,220726021,PM0000851,PET BOTTLE 1 LTR 26 GM,46800.0,PCS,,qc_status,ACCEPTED,,yes 2026086778,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=600000.0 short=553200.0 invoice=26060000927 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T03:33,GE-2026-1726,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BX6030,220826055,RM0000025,SOYABEAN REFINED LOOSE OIL,38.81,MTS,,qc_status,ACCEPTED,,yes 2026086759,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=461.19 invoice=192426061679 qa_approved=2026-08-25 grpo_created=2026-08-25 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T03:20,GE-2026-4965,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69F8715,220826097,PM0000245,CARTON 5 LTR 4 PCS PET,2486.0,PCS,,qc_status,ACCEPTED,,yes 2026086763,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=2500.0 short=14.0 invoice=1524 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-25T03:20,GE-2026-4965,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69F8715,220826101,PM0000003,CARTON 1 LTR POMACE 16 PCS,9585.0,PCS,,qc_status,ACCEPTED,,yes 2026086763,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=15000.0 short=5415.0 invoice=1524 qa_approved=2026-08-25 grpo_created=2026-08-26 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T12:58,GE-2026-0661,RAW_MATERIAL,COMPLETED,CORE PACKAGING,HR55AU3851,220826019,PM0000861,LABEL 1 LTR GOLD FULL,21150.0,PCS,,qc_status,ACCEPTED,,yes 2026086754,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=40000.0 short=18850.0 invoice=CORE/26-27/2593 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T12:58,GE-2026-0661,RAW_MATERIAL,COMPLETED,CORE PACKAGING,HR55AU3851,220826033,PM0000522,LABEL 1 LTR RICE BRAN OIL FRONT,42200.0,PCS,,qc_status,ACCEPTED,,yes 2026086747,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=50000.0 short=7800.0 invoice=CORE/26-27/2592 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T12:58,GE-2026-0661,RAW_MATERIAL,COMPLETED,CORE PACKAGING,HR55AU3851,220826033,PM0000523,LABEL 1 LTR RICE BRAN OIL BACK,42200.0,PCS,,qc_status,ACCEPTED,,yes 2026086747,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=50000.0 short=7800.0 invoice=CORE/26-27/2592 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:40,GE-2026-1098,RAW_MATERIAL,COMPLETED,BAL KRISHNA INDUSTRIES,DL1LAQ8495,220826087,PM0000053,HDPE BOTTLE 5 LTR,900.0,PCS,,qc_status,ACCEPTED,,yes 2026086752,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=10000.0 short=9100.0 invoice=BKL/26-27/025 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:19,GE-2026-4850,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,PB13BS8966,220826014,PM0000835,TIN 5 LTR FP YELLOW MUSTARD OIL PRINTED,2041.0,PCS,,qc_status,ACCEPTED,,yes 2026086748,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=6000.0 short=3959.0 invoice=870 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:19,GE-2026-4850,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,PB13BS8966,220526032,PM0000395,TIN 5 LTR POMACE OLIVE SANO,1423.0,PCS,,qc_status,ACCEPTED,,yes 2026086748,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=18577.0 invoice=870 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:19,GE-2026-4850,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,PB13BS8966,220726005,PM0000897,TIN 500 ML PREMIUM OLIVE OIL,500.0,PCS,,qc_status,ACCEPTED,,yes 2026086748,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=0.0 invoice=870 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:19,GE-2026-4850,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,PB13BS8966,220726005,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,2329.0,PCS,,qc_status,ACCEPTED,,yes 2026086748,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=17671.0 invoice=870 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:19,GE-2026-4850,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,PB13BS8966,220826099,PM0000897,TIN 500 ML PREMIUM OLIVE OIL,503.0,PCS,,qc_status,ACCEPTED,,yes 2026086748,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=503.0 short=0.0 invoice=870 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:19,GE-2026-4850,RAW_MATERIAL,COMPLETED,NATIONAL TIN INDUSTRIES,PB13BS8966,220726042,PM0000076,TIN 15 LTR,708.0,PCS,,qc_status,ACCEPTED,,yes 2026086748,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=10000.0 short=9292.0 invoice=870 qa_approved=2026-08-24 grpo_created=2026-08-25 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:10,GE-2026-7486,RAW_MATERIAL,COMPLETED,BABAJI UDYOG PVT. LTD.,DL01LV9884,220826009,PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,81000.0,PCS,,qc_status,ACCEPTED,,yes 2026086730,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500000.0 short=419000.0 invoice=3261/2026-27 qa_approved=2026-08-24 grpo_created=2026-08-24 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T10:10,GE-2026-7486,RAW_MATERIAL,COMPLETED,BABAJI UDYOG PVT. LTD.,DL01LV9884,220826009,PM0000235,CAPS 1 LTR WHITE AND YELLOW SMALL PLAIN,75000.0,PCS,,qc_status,ACCEPTED,,yes 2026086730,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500000.0 short=425000.0 invoice=3261/2026-27 qa_approved=2026-08-24 grpo_created=2026-08-24 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T07:23,GE-2026-8205,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69G7585,220726072,PM0000053,HDPE BOTTLE 5 LTR,4425.0,PCS,,qc_status,ACCEPTED,,yes 2026086725,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=35000.0 short=30575.0 invoice=506 qa_approved=2026-08-24 grpo_created=2026-08-24 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T07:23,GE-2026-8205,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69G7585,220726072,PM0000056,PET BOTTLE 100 MLS BOTTLES,1857.0,PCS,,qc_status,ACCEPTED,,yes 2026086725,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=10000.0 short=8143.0 invoice=506 qa_approved=2026-08-24 grpo_created=2026-08-24 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-24T07:23,GE-2026-8205,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69G7585,220726072,PM0000468,CAPS 5 LTR GREEN,4425.0,PCS,,qc_status,ACCEPTED,,yes 2026086725,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=15575.0 invoice=506 qa_approved=2026-08-24 grpo_created=2026-08-24 whs=BH-PM
