grain,source_endpoint,plan_month,month_label,month_absid,upload_id,version,is_latest,uploaded_by,uploaded_at,source_file,source_row,row_id,item_code,sap_item_exists,sap_item_name,sap_u_sub_group,sap_u_type,sap_u_variety,sap_inventory_uom,sap_qty_on_stock,brand,head,category,sub_category,sku,per_ltrs,ltrs_per_box,case_pack,commodity_monthly,commodity_w1,commodity_w2,commodity_w3,commodity_w4,premium_monthly,premium_w1,premium_w2,premium_w3,premium_w4,ecom_planning,monthly_planning,total_planning,quantity
per_sku,GET /planning/uploads/1/,2026-09-01,PRODUCTION PLANING MONTH OF SEP 2026,,1,1,True,aahar831@gmail.com,2026-08-27T05:38:25.427998Z,PLANNING FOR SEP 2026.xlsx,57,54,FG0000404,YES,COLD PRESS 4 LTR (NIRMAL RISHI ) + EXTRA LIGHT OLIVE 1 LTR 5 PCS,CANOLA,PREMIUM,COLD PRESS,PCS,93,JIVO,PREMIUM,CANOLA,JIVO CANOLA,COLD PRESS 4 LTR + EXTRA LIGHT OLIVE 1 LTR 5 PCS (NIRMAL RISHI,4.000,20.000,5.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
per_sku,GET /planning/uploads/1/,2026-09-01,PRODUCTION PLANING MONTH OF SEP 2026,,1,1,True,aahar831@gmail.com,2026-08-27T05:38:25.427998Z,PLANNING FOR SEP 2026.xlsx,56,53,FG0000405,YES,COLD PRESS 4 LTR (NIRMAL RISHI ) + POMACE OLIVE 1 LTR 5 PCS,CANOLA,PREMIUM,COLD PRESS,PCS,54,JIVO,PREMIUM,CANOLA,JIVO CANOLA,COLD PRESS 4 LTR + POMACE OLIVE 1 LTR 5 PCS ( NIRMAL RISHI),4.000,20.000,5.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
per_sku,GET /planning/uploads/1/,2026-09-01,PRODUCTION PLANING MONTH OF SEP 2026,,1,1,True,aahar831@gmail.com,2026-08-27T05:38:25.427998Z,PLANNING FOR SEP 2026.xlsx,55,52,FG0000406,YES,COLD PRESS 1 LTR + 1 LTR (NIRMAL RISHI ) COMBO 10 SET,CANOLA,PREMIUM,COLD PRESS,PCS,0,JIVO,PREMIUM,CANOLA,JIVO CANOLA,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET (NIRMAL RISHI),2.000,20.000,10.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
per_sku,GET /planning/uploads/1/,2026-09-01,PRODUCTION PLANING MONTH OF SEP 2026,,1,1,True,aahar831@gmail.com,2026-08-27T05:38:25.427998Z,PLANNING FOR SEP 2026.xlsx,169,166,FG0000408,YES,COLD PRESS 1 LTR (NIRMAL RISHI ) 24 PCS,CANOLA,PREMIUM,COLD PRESS,PCS,3733,JIVO,PREMIUM,CANOLA,CANOLA,COLD PRESS 1 LTR (NIRMAL RISHI ) 24 PCS,1.000,24.000,24.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
per_sku,GET /planning/uploads/1/,2026-09-01,PRODUCTION PLANING MONTH OF SEP 2026,,1,1,True,aahar831@gmail.com,2026-08-27T05:38:25.427998Z,PLANNING FOR SEP 2026.xlsx,59,56,FG0000414,YES,COLD PRESS 5 LTR (NIRMAL RISHI )+ POMACE OLIVE 1 LTR 4 PCS,CANOLA,PREMIUM,COLD PRESS,PCS,2,JIVO,PREMIUM,CANOLA,JIVO CANOLA,COLD PRESS 5 LTR + POMACE OLIVE 1 LTR 4 PCS (NIRMAL RISHI,5.000,20.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
per_sku,GET /planning/uploads/1/,2026-09-01,PRODUCTION PLANING MONTH OF SEP 2026,,1,1,True,aahar831@gmail.com,2026-08-27T05:38:25.427998Z,PLANNING FOR SEP 2026.xlsx,168,165,FG0000442,YES,SOYABEAN OIL 12 KGS,SOYABEAN,COMMODITY,REFINED,PCS,0,JIVO,COMMODITY,SOYABEAN,JIVO SOYABEAN,JIVO SOYABEAN OIL 12 KGS,13.187,13.187,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
per_sku,GET /planning/uploads/1/,2026-09-01,PRODUCTION PLANING MONTH OF SEP 2026,,1,1,True,aahar831@gmail.com,2026-08-27T05:38:25.427998Z,PLANNING FOR SEP 2026.xlsx,124,121,SC0000079,YES,PAIN OIL 250 MLS 4 PCS,PAIN OIL,OTHERS,PAIN OIL,PCS,7,JIVO,OTHER PREMIUM,PAIN OIL,PAIN,PAIN OIL 250 MLS4 PCS,0.250,1.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,362650.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,257400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,225200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,217190.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,80800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,13600.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,11000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,6800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=2,2024-11-01,Planning Month Of November 2024,2,,,,SAP UserSign 22,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,6000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,252800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,232740.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,222950.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,163400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,70800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,13600.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,7000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,6800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=3,2024-12-01,Planning Month Of DEC 2024,3,,,,SAP UserSign 22,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,6000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,282650.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,244300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,183100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,156000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,64000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,24400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,14400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,10800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=4,2025-01-01,PLANNING MONTH OF JAN-2025,4,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,6300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,272650.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,238700.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,203600.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,195800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,64500.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,25200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,18800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,18000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,17520.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,17500.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,6300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,5000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,1650.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,PAIN OIL,,,,,,,PAIN OIL,,,,,,,,,,,,,,,,,,,1200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=5,2025-02-01,PLANNING MONTH OF FEB 2025,5,,,,SAP UserSign 24,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,810.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,232203.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,217050.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,142084.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,115124.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,56920.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,24333.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,18000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,17000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,11921.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,9800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,5202.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,1650.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,PAIN OIL,,,,,,,PAIN OIL,,,,,,,,,,,,,,,,,,,1200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,830.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,145.0
sub_group,GET /sap-sync/monthly-planning/?monthId=6,2025-02-10,15-2-25,6,,,,SAP UserSign 30,,,,,,n/a,,COFFEE,,,,,,,COFFEE,,,,,,,,,,,,,,,,,,,2.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,273200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,238700.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,200600.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,192200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,64500.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,45520.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,25200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,18800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,18000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,15931.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,6300.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,5800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,SLICED OLIVE,,,,,,,SLICED OLIVE,,,,,,,,,,,,,,,,,,,2400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,PAIN OIL,,,,,,,PAIN OIL,,,,,,,,,,,,,,,,,,,1200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,830.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,580.0
sub_group,GET /sap-sync/monthly-planning/?monthId=7,2025-03-01,OIL MONTHLY PLANNING FOR MARCH 2025,7,,,,SAP UserSign 24,,,,,,n/a,,COFFEE,,,,,,,COFFEE,,,,,,,,,,,,,,,,,,,32.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,418956.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,354839.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,269050.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,173816.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,62088.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,46000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,26821.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,26000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,19000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,18000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,4055.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,2760.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,SLICED OLIVE,,,,,,,SLICED OLIVE,,,,,,,,,,,,,,,,,,,2400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,1951.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,HONEY,,,,,,,HONEY,,,,,,,,,,,,,,,,,,,1100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,440.0
sub_group,GET /sap-sync/monthly-planning/?monthId=8,2025-04-01,PRODCTION PLANING OF APRIL MONTH 2025,8,,,,SAP UserSign 24,,,,,,n/a,,COFFEE,,,,,,,COFFEE,,,,,,,,,,,,,,,,,,,112.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,492156.0
