CARD_CODE	CARD_NAME	VENDOR_GROUP	ACCT_KIND	IS_EXCLUDED	OCRD_BALANCE	PAYABLE	VENDOR_ADVANCE	N_OPEN_BILLS	RAW_OPEN	CREDIT_APPLIED	ADJ_OPEN	UNBACKED_CREDIT	MIGRATED_OPEN	BACKDATED_DUE_OPEN	OLDEST_DUE	DAYS_OLDEST	B0_NOTDUE	B1_1_30	B2_31_60	B3_61_90	B4_91_180	B5_181_365	B6_365PLUS	ADJ_OVERDUE_60PLUS	N_UNAPPLIED_PAY	UNAPPLIED_PAY	N_OPEN_CN	OPEN_CN	CO_RAW_OPEN	CO_PAYABLE	CO_ADJ_OPEN	CO_UNBACKED_CREDIT	CO_UNAPPLIED_PAY	CO_OPEN_CN	CO_VENDOR_ADVANCE	CO_MIGRATED_OPEN	CO_BACKDATED_DUE_OPEN	CO_ADJ_OPEN_TRADE	CO_ADJ_OVERDUE_60PLUS_TRADE
ORGV000315	SHALU IMPREST JWPL0339	STAFF VENDOR	TRADE	0	-581	581	0	0	0	0	0	581	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000316	CHANDRAKANT SONAWANE IMPREST JWPL2254	STAFF VENDOR	TRADE	0	-3000	3000	0	0	0	0	0	3000	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000326	PUNEET CHHABRA IMPREST JWPL2300	STAFF VENDOR	TRADE	0	16276	0	16276	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	27906	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000327	INDER PAL IMPREST JWPL2361	STAFF VENDOR	TRADE	0	-3917	3917	0	0	0	0	0	3917	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000332	VIPAN KUMAR HASTIR IMPREST JWPL2387	STAFF VENDOR	TRADE	0	-2340	2340	0	0	0	0	0	2340	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000347	SURJIT SINGH IMPREST JWPL2434	STAFF VENDOR	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	2988	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000354	ANKIT KUMAR IMPREST JWPL2264	STAFF VENDOR	TRADE	0	-423	423	0	0	0	0	0	423	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000358	NEHA IMPREST JWPL2382	STAFF VENDOR	TRADE	0	0	0	0	3	72767	72767	0	0	0	0	2025-12-31	234	0	0	0	0	0	0	0	0	2	72767	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000389	GURNAM SINGH 25K_NEW IMPREST JWPL0001	STAFF VENDOR	TRADE	0	58411	0	58411	11	94946	94946	0	0	0	0	2026-07-20	33	0	0	0	0	0	0	0	0	9	199975	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000404	NANCY BIJJI IMPREST JWPL1845	STAFF VENDOR	TRADE	0	6400	0	6400	8	86200	86200	0	0	0	0	2026-04-28	116	0	0	0	0	0	0	0	0	3	92600	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000413	MANISH IMPREST JWPL2806	STAFF VENDOR	TRADE	0	-6600	6600	0	0	0	0	0	6600	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000424	NAVDEEP SINGH BHATIA IMPREST JWPL2245	STAFF VENDOR	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	32500	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000433	NAYANA PANKAJ MISHRA IMPREST JWPL2747	STAFF VENDOR	TRADE	0	-506	506	0	0	0	0	0	506	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000463	GURDITT SINGH IMPREST JWPL2799	STAFF VENDOR	TRADE	0	0	0	0	1	1433	1433	0	0	0	0	2026-07-16	37	0	0	0	0	0	0	0	0	1	1433	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	TRADE	0	665728	0	665728	68	213811	213811	0	0	0	0	2026-06-01	82	0	0	0	0	0	0	0	0	6	540000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000466	RATHNAMMA IMPREST JWPL2567	STAFF VENDOR	TRADE	0	-431	431	0	0	0	0	0	431	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000018	FASTAG LANE NHAI	SERVICE	TRADE	0	93238	0	93238	43	577139	577139	0	0	0	0	2025-07-31	387	0	0	0	0	0	0	0	0	15	343772	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000021	AMD INDUSTRIES LTD	PURCHASE	TRADE	0	0	0	0	1	29948	29948	0	0	0	0	2026-07-09	44	0	0	0	0	0	0	0	0	1	29948	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000025	BERICAP INDIA PRIVATE LIMITED	PURCHASE	TRADE	0	0	0	0	2	440759	440759	0	0	0	0	2024-12-16	614	0	0	0	0	0	0	0	0	1	440730	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000031	AG POLY PACKS PVT LTD	PURCHASE	TRADE	0	0	0	0	2	12362	12362	0	0	0	0	2026-07-03	50	0	0	0	0	0	0	0	0	0	0	2	12362	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000037	AIROCITY HOLIDAYS PVT LTD	SERVICE	TRADE	0	1204	0	1204	4	28393	28393	0	0	0	0	2026-04-10	134	0	0	0	0	0	0	0	0	1	560	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000039	BHARAT ORGANICS & DAIRY PRODUCTS	PURCHASE	TRADE	0	150574	0	150574	1	4624	4624	0	0	0	0	2025-03-31	509	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000040	PRINT SOLUTION	SERVICE	TRADE	0	2300	0	2300	3	2800	2800	0	0	0	0	2025-05-22	457	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000049	TAYAL ELECTRIC CO	SERVICE	TRADE	0	0	0	0	1	5664	5664	0	0	0	0	2026-06-17	66	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000055	OM LOGISTICS LTD	TRANSPORTER	TRADE	0	121321	0	121321	21	2861703	2861703	0	0	0	0	2025-03-09	531	0	0	0	0	0	0	0	0	5	2611826	3	381553	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000057	SHRIRAM INSTITUTE FOR INDUSTRIAL RESEARCH	SERVICE	TRADE	0	3000	0	3000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	3000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000060	MEGA OVERSEAS PVT LTD	SERVICE	TRADE	0	0	0	0	2	43830	43830	0	0	0	0	2026-05-29	85	0	0	0	0	0	0	0	0	1	43830	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000068	SIMRAN GRAPHICS	SERVICE	TRADE	0	70033	0	70033	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	70033	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000093	RATTAN INDUSTRIAL INDIA PVT LTD	FIXED ASSETS	TRADE	0	4390	0	4390	4	4011150	4011150	0	0	0	0	2025-04-28	481	0	0	0	0	0	0	0	0	4	4015540	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000103	EXPORT INSPECTION AGENCY MUMBAI	IMPORT & EXPORT	TRADE	0	0	0	0	2	18880	18880	0	0	0	0	2025-02-13	555	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000115	KUMAR ELECTRIC CORPORATIONS	SERVICE	TRADE	0	0	0	0	2	5740	5740	0	0	0	0	2026-05-08	106	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000116	DOMINO PRINTECH INDIA LLP	FIXED ASSETS	TRADE	0	0	0	0	4	207807	207807	0	0	0	0	2025-05-14	465	0	0	0	0	0	0	0	0	3	207807	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000120	FLIPKART INTERNET PVT LTD VEND	E-COMMERCE	TRADE	0	29435.15	0	29435.15	2	996	996	0	0	0	0	2026-07-01	52	0	0	0	0	0	0	0	0	1	29535.15	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000124	ISHAAN TRADERS VEND	SERVICE	TRADE	0	0	0	0	1	1600	1600	0	0	0	0	2026-05-01	113	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000126	RAMA KRISHNA BUILDWELL PRIVATE LIMITED VEND	SERVICE	TRADE	0	4510	0	4510	3	56772	56772	0	0	0	0	2026-04-03	141	0	0	0	0	0	0	0	0	2	61282	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000132	FASHNEAR TECHNOLOGIES PVT LTD	E-COMMERCE	TRADE	0	118	0	118	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	1	106	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000138	CHICAGO PNEUMATIC COMPRESSORS	SERVICE	TRADE	0	29768	0	29768	2	109620	109620	0	0	0	0	2026-06-30	53	0	0	0	0	0	0	0	0	1	139388	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000145	ACURO ORGANICS LTD	PURCHASE	TRADE	0	-0.01	0.01	0	0	0	0	0	0.01	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000149	MIGASA ACEITES S L U	PURCHASE OIL	TRADE	0	0.01	0	0.01	5	22754062.5	22754062.5	0	0	0	0	2023-11-04	1022	0	0	0	0	0	0	0	0	5	766334656.57	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000168	AIRPOWER SYSTEMS	PLANT & MACHINERY	TRADE	0	0	0	0	2	191125	191125	0	0	0	0	2026-03-26	149	0	0	0	0	0	0	0	0	3	191125	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000186	MUKESH KUMAR ARCHITECT & ENGINEERS	SERVICE	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000196	QULOE DIGITAL PVT LTD	FIXED ASSETS	TRADE	0	7875	0	7875	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000205	BHARAT FOODS CO OPERATIVE LTD	PURCHASE OIL	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	485	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000210	BHARTI AIRTEL LIMITED	IT	TRADE	0	149.68	0	149.68	9	138412.24	138412.24	0	0	0	0	2026-01-06	228	0	0	0	0	0	0	0	0	10	132350.68	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000222	BSES RAJDHANI POWER LIMITED ELECTRICITY DELHI VEND	SERVICE	TRADE	0	191850	0	191850	18	452030	452030	0	0	0	0	2025-12-24	241	0	0	0	0	0	0	0	0	23	643880	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000224	AWL AGRI BUSINESS LIMITED	PURCHASE OIL	TRADE	0	42398833.43	0	42398833.43	14	73883424	73883424	0	0	0	0	2026-07-02	51	0	0	0	0	0	0	0	0	30	116282257.43	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000240	CHOPRA ELECTRICAL	SERVICE	TRADE	0	0	0	0	2	16135	16135	0	0	0	0	2026-05-19	95	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000241	VIJAY INDUSTRIES	PURCHASE	TRADE	0	421402	0	421402	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	1	421402	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000255	ANL SINGAPORE PTE LTD C/O CCAI AAFCA6372F	PURCHASE	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	2	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000263	SATYA NARAYAN MISHRA ACKPM7984M	SERVICE	TRADE	0	6250	0	6250	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	6250	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000264	PRINT MART INDIA NARIANA CNWPD1629K	SERVICE	TRADE	0	0	0	0	2	2885	2885	0	0	0	0	2026-04-01	143	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000266	URMILA WATER TECHNOLOGY DSOPS2145P	SERVICE	TRADE	0	4784	0	4784	1	115966	115966	0	0	0	0	2024-06-03	810	0	0	0	0	0	0	0	0	3	120750	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000268	HINDUSTAN BOTTLING AND ENGINEERS ASLPR2171A	SERVICE	TRADE	0	41758	0	41758	1	35400	35400	0	0	0	0	2026-06-15	68	0	0	0	0	0	0	0	0	2	77158	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000279	DIL EXIM COMMODITIES PRIVATE LIMITED	PURCHASE OIL	TRADE	0	81727	0	81727	5	29649614	29649614	0	0	0	0	2026-07-07	46	0	0	0	0	0	0	0	0	5	29731341	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000290	NILKAMAL LIMITED	FIXED ASSETS	TRADE	0	0	0	0	1	130980	130980	0	0	0	0	2026-05-12	102	0	0	0	0	0	0	0	0	1	130980	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000299	TAIMOOR SARPANCH ENTERPRISES	SERVICE	TRADE	0	40744.24	0	40744.24	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000316	ABAH GLOBAL FZCO	PURCHASE OIL	TRADE	0	7528.8	0	7528.8	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000323	SHREE BALAJI TRANSPORT SERVICE	TRANSPORTER	TRADE	0	0	0	0	1	210	210	0	0	0	0	2024-07-22	761	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000339	INDERSONS	SERVICE	TRADE	0	23	0	23	3	30977	30977	0	0	0	0	2026-01-14	220	0	0	0	0	0	0	0	0	1	31000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000342	CONTAINER CORPORATION OF INDIA LTD	SERVICE	TRADE	0	-4936.84	4936.84	0	0	0	0	0	4936.84	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000344	V TRANS INDIA LIMITED	TRANSPORTER	TRADE	0	11862.39	0	11862.39	1	543	543	0	0	0	0	2025-04-11	498	0	0	0	0	0	0	0	0	1	12405.39	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000347	RELIANCE RETAIL LIMITED C & C	SERVICE	TRADE	0	112896.28	0	112896.28	20	563483	563483	0	0	0	0	2025-03-31	509	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000356	IFFCO TOKIO GENERAL INSURANCE CO LTD	SERVICE	TRADE	0	1666352.82	0	1666352.82	14	1883801	1883801	0	0	0	0	2024-01-30	935	0	0	0	0	0	0	0	0	11	4486343	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000364	LINKEDIN SINGAPORE PTE LTD	SERVICE	TRADE	0	2754.23	0	2754.23	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000365	THE TIN FACTORY	PURCHASE	TRADE	0	239136	0	239136	1	23364	23364	0	0	0	0	2026-03-30	145	0	0	0	0	0	0	0	0	1	262500	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000368	WEFAST INDIA PVT LTD	TRANSPORTER	TRADE	0	0.2	0	0.2	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000370	OM SAI FILLING STATION	FUEL	TRADE	0	294202	0	294202	2	55798	55798	0	0	0	0	2026-07-20	33	0	0	0	0	0	0	0	0	1	350000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000375	DELHI INDUSTRIAL PRODUCTS	PLANT & MACHINERY	TRADE	0	3501.72	0	3501.72	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000379	ABS TRANSPORT COMPANY	TRANSPORTER	TRADE	0	0	0	0	1	904.99	904.99	0	0	0	0	2024-06-03	810	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000396	INNOVATIVE RETAIL CONCEPTS PVT LTD	SERVICE	TRADE	0	29240	0	29240	6	3727	3727	0	0	0	0	2024-07-01	782	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000402	RAM MURTI STEELS	CIVIL	TRADE	0	2016	0	2016	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	2016	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000404	SEHDEV RAM CONTRACTOR	FIXED ASSETS	TRADE	0	-5556	5556	0	0	0	0	0	5556	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000405	SUNIL KUMAR	SERVICE	TRADE	0	-3187.16	3187.16	0	0	0	0	0	3187.16	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000416	TETRA TEKSEAL PVT LTD	SERVICE	TRADE	0	0	0	0	1	9293	9293	0	0	0	0	2026-05-28	86	0	0	0	0	0	0	0	0	1	9293	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000417	SHIV TRADING CO	SERVICE	TRADE	0	6615	0	6615	2	8750	8750	0	0	0	0	2026-06-18	65	0	0	0	0	0	0	0	0	2	15365	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000434	CONTABO GMBH	IT	TRADE	0	-157.89	157.89	0	0	0	0	0	157.89	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000454	LA SARENE HOTELS	SERVICE	TRADE	0	536	0	536	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000459	GIRDHAR TRADERS BZHPK6696R	PURCHASE	TRADE	0	0	0	0	1	2087500	2087500	0	0	0	0	2024-05-01	843	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000462	TATA AIG GENERAL INSURANCE CO LTD	SERVICE	TRADE	0	19893	0	19893	7	161398	161398	0	0	0	0	2025-12-01	264	0	0	0	0	0	0	0	0	5	219247	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000465	HITECH ASSOCIATES	FIXED ASSETS	TRADE	0	0	0	0	1	0.8	0.8	0	0	0	0	2024-08-21	731	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000469	S M PLAST & CHEMICALS VEND	PURCHASE	TRADE	0	0	0	0	1	35025	35025	0	0	0	0	2026-07-13	40	0	0	0	0	0	0	0	0	0	0	1	35025	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
